order_id,order_date,category,product_name,unit_price,quantity,payment_method,payment_status,total_sales,order_month,order_day
ORD-11267,2026-06-13 08:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-06,Saturday
ORD-11268,2026-07-05 20:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-07,Sunday
ORD-11269,2026-01-21 01:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-01,Wednesday
ORD-11270,2026-01-07 09:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-01,Wednesday
ORD-11271,2026-03-05 12:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-03,Thursday
ORD-11272,2026-03-30 08:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-03,Monday
ORD-11273,2026-04-08 15:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-04,Wednesday
ORD-11274,2026-08-03 00:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-08,Monday
ORD-11275,2026-02-21 16:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-02,Saturday
ORD-11276,2026-01-03 12:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-01,Saturday
ORD-11277,2026-02-09 02:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-02,Monday
ORD-11278,2026-03-10 07:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-03,Tuesday
ORD-11279,2026-06-21 16:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-06,Sunday
ORD-11280,2026-08-03 22:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-08,Monday
ORD-11281,2026-06-26 02:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-06,Friday
ORD-11282,2026-05-29 17:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-05,Friday
ORD-11283,2026-02-22 04:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Pending,300000,2026-02,Sunday
ORD-11284,2026-06-25 03:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-06,Thursday
ORD-11285,2026-01-08 03:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-01,Thursday
ORD-11286,2026-03-02 18:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-03,Monday
ORD-11287,2026-05-28 21:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-05,Thursday
ORD-11288,2026-06-24 21:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-06,Wednesday
ORD-11289,2026-04-07 18:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-04,Tuesday
ORD-11290,2026-03-10 04:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-03,Tuesday
ORD-11291,2026-05-10 19:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-05,Sunday
ORD-11292,2026-06-20 10:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-06,Saturday
ORD-11293,2026-05-06 04:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Failed,150000,2026-05,Wednesday
ORD-11294,2026-08-03 00:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-08,Monday
ORD-11295,2026-01-14 17:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-01,Wednesday
ORD-11296,2026-06-01 16:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-06,Monday
ORD-11297,2026-06-12 06:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Failed,2400000,2026-06,Friday
ORD-11298,2026-06-21 03:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-06,Sunday
ORD-11299,2026-02-25 21:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-02,Wednesday
ORD-11300,2026-06-02 15:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-06,Tuesday
ORD-11301,2026-01-09 23:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-01,Friday
ORD-11302,2026-01-15 02:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-01,Thursday
ORD-11303,2026-06-19 06:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-06,Friday
ORD-11304,2026-04-23 20:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-04,Thursday
ORD-11305,2026-05-12 08:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-05,Tuesday
ORD-11306,2026-03-14 22:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-03,Saturday
ORD-11307,2026-04-11 21:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-04,Saturday
ORD-11308,2026-01-30 13:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-01,Friday
ORD-11309,2026-08-06 00:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-08,Thursday
ORD-11310,2026-06-05 06:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-06,Friday
ORD-11311,2026-06-01 18:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-06,Monday
ORD-11312,2026-06-16 09:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Failed,1350000,2026-06,Tuesday
ORD-11313,2026-01-21 08:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-01,Wednesday
ORD-11314,2026-01-02 22:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-01,Friday
ORD-11315,2026-05-20 23:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-05,Wednesday
ORD-11316,2026-07-23 01:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-07,Thursday
ORD-11317,2026-08-02 23:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-08,Sunday
ORD-11318,2026-07-20 06:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-07,Monday
ORD-11319,2026-01-17 16:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-01,Saturday
ORD-11320,2026-06-16 06:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-06,Tuesday
ORD-11321,2026-05-12 13:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-05,Tuesday
ORD-11322,2026-07-01 01:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-07,Wednesday
ORD-11323,2026-01-17 06:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-01,Saturday
ORD-11324,2026-06-10 13:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-06,Wednesday
ORD-11325,2026-07-04 14:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-07,Saturday
ORD-11326,2026-01-27 04:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-01,Tuesday
ORD-11327,2026-06-26 08:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-06,Friday
ORD-11328,2026-05-03 02:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-05,Sunday
ORD-11329,2026-03-05 09:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Failed,300000,2026-03,Thursday
ORD-11330,2026-02-04 10:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-02,Wednesday
ORD-11331,2026-07-20 22:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-07,Monday
ORD-11332,2026-03-04 12:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-03,Wednesday
ORD-11333,2026-05-18 06:00:00,Electronics,Laptop,8500000,2,E-Wallet,Failed,17000000,2026-05,Monday
ORD-11334,2026-07-31 21:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-07,Friday
ORD-11335,2026-04-11 19:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-04,Saturday
ORD-11336,2026-02-08 22:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-02,Sunday
ORD-11337,2026-05-07 18:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-05,Thursday
ORD-11338,2026-07-07 09:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-07,Tuesday
ORD-11339,2026-03-03 02:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-03,Tuesday
ORD-11340,2026-05-29 09:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-05,Friday
ORD-11341,2026-01-26 14:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-01,Monday
ORD-11342,2026-02-19 06:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-02,Thursday
ORD-11343,2026-05-15 07:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-05,Friday
ORD-11344,2026-04-22 03:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-04,Wednesday
ORD-11345,2026-08-06 09:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-08,Thursday
ORD-11346,2026-01-06 10:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-01,Tuesday
ORD-11347,2026-08-09 10:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-08,Sunday
ORD-11348,2026-05-05 07:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Failed,750000,2026-05,Tuesday
ORD-11349,2026-06-28 06:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-06,Sunday
ORD-11350,2026-07-05 19:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-07,Sunday
ORD-11351,2026-01-02 14:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Paid,3600000,2026-01,Friday
ORD-11352,2026-06-14 23:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-06,Sunday
ORD-11353,2026-05-30 11:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-05,Saturday
ORD-11354,2026-02-08 08:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-02,Sunday
ORD-11355,2026-04-26 09:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-04,Sunday
ORD-11356,2026-06-21 07:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-06,Sunday
ORD-11357,2026-01-21 12:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-01,Wednesday
ORD-11358,2026-02-17 03:00:00,Accessories,Headphone Bluetooth,450000,1,E-Wallet,Paid,450000,2026-02,Tuesday
ORD-11359,2026-05-27 17:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-05,Wednesday
ORD-11360,2026-01-13 22:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Failed,300000,2026-01,Tuesday
ORD-11361,2026-01-31 18:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-01,Saturday
ORD-11362,2026-05-16 01:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-05,Saturday
ORD-11363,2026-01-23 17:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-01,Friday
ORD-11364,2026-04-13 13:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-04,Monday
ORD-11365,2026-07-01 02:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-07,Wednesday
ORD-11366,2026-07-22 06:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-07,Wednesday
ORD-11367,2026-03-17 04:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-03,Tuesday
ORD-11368,2026-05-14 20:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-05,Thursday
ORD-11369,2026-06-08 18:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-06,Monday
ORD-11370,2026-02-03 21:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-02,Tuesday
ORD-11371,2026-06-21 20:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Pending,500000,2026-06,Sunday
ORD-11372,2026-07-30 13:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-07,Thursday
ORD-11373,2026-03-26 16:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-03,Thursday
ORD-11374,2026-07-10 12:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Pending,900000,2026-07,Friday
ORD-11375,2026-07-03 21:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-07,Friday
ORD-11376,2026-01-11 04:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-01,Sunday
ORD-11377,2026-07-21 19:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-07,Tuesday
ORD-11378,2026-07-19 16:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-07,Sunday
ORD-11379,2026-01-12 07:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Failed,250000,2026-01,Monday
ORD-11380,2026-05-27 07:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-05,Wednesday
ORD-11381,2026-03-15 19:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-03,Sunday
ORD-11382,2026-02-22 14:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-02,Sunday
ORD-11383,2026-04-12 00:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-04,Sunday
ORD-11384,2026-07-01 17:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-07,Wednesday
ORD-11385,2026-02-08 08:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-02,Sunday
ORD-11386,2026-05-23 22:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-05,Saturday
ORD-11387,2026-07-04 19:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-07,Saturday
ORD-11388,2026-07-06 20:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-07,Monday
ORD-11389,2026-04-20 08:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-04,Monday
ORD-11390,2026-06-06 16:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Paid,3600000,2026-06,Saturday
ORD-11391,2026-03-27 10:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Failed,1350000,2026-03,Friday
ORD-11392,2026-05-26 20:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-05,Tuesday
ORD-11393,2026-02-18 13:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-02,Wednesday
ORD-11394,2026-01-16 15:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-01,Friday
ORD-11395,2026-03-26 17:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-03,Thursday
ORD-11396,2026-01-07 01:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-01,Wednesday
ORD-11397,2026-07-02 20:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Failed,250000,2026-07,Thursday
ORD-11398,2026-01-18 23:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-01,Sunday
ORD-11399,2026-01-30 08:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-01,Friday
ORD-11400,2026-04-20 16:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-04,Monday
ORD-11401,2026-07-07 06:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-07,Tuesday
ORD-11402,2026-02-10 03:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-02,Tuesday
ORD-11403,2026-04-04 02:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-04,Saturday
ORD-11404,2026-03-27 01:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-03,Friday
ORD-11405,2026-03-18 04:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-03,Wednesday
ORD-11406,2026-03-29 20:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-03,Sunday
ORD-11407,2026-06-19 12:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-06,Friday
ORD-11408,2026-02-09 02:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-02,Monday
ORD-11409,2026-07-20 05:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Failed,1350000,2026-07,Monday
ORD-11410,2026-02-03 14:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-02,Tuesday
ORD-11411,2026-03-02 23:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-03,Monday
ORD-11412,2026-05-23 07:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-05,Saturday
ORD-11413,2026-01-01 10:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-01,Thursday
ORD-11414,2026-08-04 21:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-08,Tuesday
ORD-11415,2026-03-19 20:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-03,Thursday
ORD-11416,2026-07-22 19:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-07,Wednesday
ORD-11417,2026-02-06 20:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-02,Friday
ORD-11418,2026-05-29 12:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-05,Friday
ORD-11419,2026-02-27 21:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-02,Friday
ORD-11420,2026-05-22 17:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-05,Friday
ORD-11421,2026-06-30 01:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-06,Tuesday
ORD-11422,2026-02-04 08:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-02,Wednesday
ORD-11423,2026-04-05 09:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-04,Sunday
ORD-11424,2026-02-09 00:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-02,Monday
ORD-11425,2026-04-27 16:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-04,Monday
ORD-11426,2026-04-17 09:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-04,Friday
ORD-11427,2026-06-10 05:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Failed,900000,2026-06,Wednesday
ORD-11428,2026-03-16 20:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-03,Monday
ORD-11429,2026-01-03 05:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-01,Saturday
ORD-11430,2026-01-31 06:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-01,Saturday
ORD-11431,2026-04-25 00:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-04,Saturday
ORD-11432,2026-05-13 02:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-05,Wednesday
ORD-11433,2026-08-03 03:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-08,Monday
ORD-11434,2026-03-21 17:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-03,Saturday
ORD-11435,2026-03-08 12:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-03,Sunday
ORD-11436,2026-03-21 18:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-03,Saturday
ORD-11437,2026-04-13 18:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-04,Monday
ORD-11438,2026-04-25 01:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-04,Saturday
ORD-11439,2026-02-05 09:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-02,Thursday
ORD-11440,2026-03-29 21:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-03,Sunday
ORD-11441,2026-01-01 02:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-01,Thursday
ORD-11442,2026-06-27 07:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-06,Saturday
ORD-11443,2026-06-19 13:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-06,Friday
ORD-11444,2026-07-23 04:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-07,Thursday
ORD-11445,2026-02-07 04:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-02,Saturday
ORD-11446,2026-03-26 14:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Failed,500000,2026-03,Thursday
ORD-11447,2026-05-12 16:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-05,Tuesday
ORD-11448,2026-04-10 00:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-04,Friday
ORD-11449,2026-07-14 19:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-07,Tuesday
ORD-11450,2026-03-22 13:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-03,Sunday
ORD-11451,2026-02-27 12:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-02,Friday
ORD-11452,2026-06-03 09:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-06,Wednesday
ORD-11453,2026-02-23 18:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Failed,300000,2026-02,Monday
ORD-11454,2026-03-10 08:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-03,Tuesday
ORD-11455,2026-07-30 07:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-07,Thursday
ORD-11456,2026-04-22 18:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-04,Wednesday
ORD-11457,2026-02-11 03:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-02,Wednesday
ORD-11458,2026-02-20 18:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-02,Friday
ORD-11459,2026-07-29 00:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-07,Wednesday
ORD-11460,2026-02-26 11:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-02,Thursday
ORD-11461,2026-06-27 17:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-06,Saturday
ORD-11462,2026-07-12 08:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-07,Sunday
ORD-11463,2026-06-22 07:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-06,Monday
ORD-11464,2026-03-07 00:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-03,Saturday
ORD-11465,2026-03-01 02:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-03,Sunday
ORD-11466,2026-02-09 18:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-02,Monday
ORD-11467,2026-02-10 23:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-02,Tuesday
ORD-11468,2026-02-10 14:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-02,Tuesday
ORD-11469,2026-06-22 05:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-06,Monday
ORD-11470,2026-06-15 12:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-06,Monday
ORD-11471,2026-08-09 15:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-08,Sunday
ORD-11472,2026-02-08 01:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-02,Sunday
ORD-11473,2026-07-09 13:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-07,Thursday
ORD-11474,2026-01-02 12:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-01,Friday
ORD-11475,2026-05-22 03:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-05,Friday
ORD-11476,2026-03-13 07:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-03,Friday
ORD-11477,2026-05-06 20:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-05,Wednesday
ORD-11478,2026-02-03 03:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-02,Tuesday
